,tweet,text_clean,clean2,text_preprocessed,sentiment,alt
189,"Prabowo: 35,8%
Ganjar: 34,4%
Anies: 21,5% #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo : , % ganjar : , % anies : , % prabowo subianto","prabowo :   ,  %  ganjar :   ,  %  anies :   ,  %    prabowo subianto","['prabowo', ':', ',', '%', 'ganjar', ':', ',', '%', 'anies', ':', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
190,"Dalam simulasi 3 nama, elektabilitas Prabowo Subianto menempati urutan pertama. Posisi kedua dan ketiga ditempati Ganjar Pranowo dan Anies Baswedan.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dalam simulasi nama , elektabilitas prabowo subianto menempati urutan pertama . posisi kedua dan ketiga ditempati ganjar pranowo dan anies baswedan . prabowo subianto","dalam simulasi  nama ,  elektabilitas prabowo subianto menempati urutan pertama .  posisi kedua dan ketiga ditempati ganjar pranowo dan anies baswedan .    prabowo subianto","['dalam', 'simulasi', 'nama', ',', 'elektabilitas', 'prabowo', 'subianto', 'menempati', 'urutan', 'pertama', '.', 'posisi', 'kedua', 'dan', 'ketiga', 'ditempati', 'ganjar', 'pranowo', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
191,"""Elektabilitas Ganjar masih ungguli Prabowo dan Anies,"" ucapnya.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" elektabilitas ganjar masih ungguli prabowo dan anies , "" ucapnya . prabowo subianto",""" elektabilitas ganjar masih ungguli prabowo dan anies ,  ""  ucapnya .    prabowo subianto","['``', 'elektabilitas', 'ganjar', 'masih', 'ungguli', 'prabowo', 'dan', 'anies', ',', '``', 'ucapnya', '.', 'prabowo', 'subianto']",Neutral,Neutral
192,"Survei Populi Center: Prabowo 35,8%, Ganjar 34,4%, Anies 21,5% #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto

https://t.co/G4WevFzkeI","survei populi center : prabowo , % , ganjar , % , anies , % prabowo subianto","survei populi center :  prabowo  ,  %  ,  ganjar  ,  %  ,  anies  ,  %    prabowo subianto","['survei', 'populi', 'center', ':', 'prabowo', ',', '%', ',', 'ganjar', ',', '%', ',', 'anies', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
193,"Sebanyak 56,2 persen responden memilih Prabowo Subianto. Sementara, Anies Bawedan berada di urutan kedua dengan suara 18,7 persen, disusul Ganjar Pranowo yang memperoleh 14,8 persen.","sebanyak , persen responden memilih prabowo subianto . sementara , anies bawedan berada di urutan kedua dengan suara , persen , disusul ganjar pranowo yang memperoleh , persen .","sebanyak  ,  persen responden memilih prabowo subianto .  sementara ,  anies bawedan berada di urutan kedua dengan suara  ,  persen ,  disusul ganjar pranowo yang memperoleh  ,  persen .","['sebanyak', ',', 'persen', 'responden', 'memilih', 'prabowo', 'subianto', '.', 'sementara', ',', 'anies', 'bawedan', 'berada', 'di', 'urutan', 'kedua', 'dengan', 'suara', ',', 'persen', ',', 'disusul', 'ganjar', 'pranowo', 'yang', 'memperoleh', ',', 'persen', '.']",Neutral,Neutral
194,"Banten

Prabowo Subianto 48,2%
Anies Baswedan 17,5%
Ganjar Pranowo 4,3%
TT/TJ 30%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","banten prabowo subianto , % anies baswedan , % ganjar pranowo , % tt / tj % prabowo subianto","banten  prabowo subianto  ,  %  anies baswedan  ,  %  ganjar pranowo  ,  %  tt / tj  %    prabowo subianto","['banten', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', ',', '%', 't', '/', 'tj', '%', 'prabowo', 'subianto']",Neutral,Neutral
195,"Prabowo Subianto 50%
Anies Baswedan 32,6%
Ganjar Pranowo 16,2%
TT/TJ 1,2%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo subianto % anies baswedan , % ganjar pranowo , % tt / tj , % prabowo subianto","prabowo subianto  %  anies baswedan  ,  %  ganjar pranowo  ,  %  tt / tj  ,  %    prabowo subianto","['prabowo', 'subianto', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
196,"Jawa Tengah

Ganjar Pranowo 55,2%
Prabowo Subianto 20,4%
Anies Baswedan 4,3%
TT/TJ 20,1%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jawa tengah ganjar pranowo , % prabowo subianto , % anies baswedan , % tt / tj , % prabowo subianto","jawa tengah  ganjar pranowo  ,  %  prabowo subianto  ,  %  anies baswedan  ,  %  tt / tj  ,  %    prabowo subianto","['jawa', 'tengah', 'ganjar', 'pranowo', ',', '%', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
197,"Jawa Timur

Ganjar Pranowo 35,3%
Prabowo Subianto 20,2%
Anies Baswedan 8,2%
TT/TJ 36,3%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jawa timur ganjar pranowo , % prabowo subianto , % anies baswedan , % tt / tj , % prabowo subianto","jawa timur  ganjar pranowo  ,  %  prabowo subianto  ,  %  anies baswedan  ,  %  tt / tj  ,  %    prabowo subianto","['jawa', 'timur', 'ganjar', 'pranowo', ',', '%', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
198,"Berikut ini elektabilitas 3 capres di 5 provinsi Indonesia dengan populasi pemilih 57.6%:

Jawa Barat

Prabowo Subianto 29%
Anies Baswedan 26,3%
Ganjar Pranowo 15%
TT/TJ 29,7%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","berikut ini elektabilitas capres di provinsi indonesia dengan populasi pemilih . % : jawa barat prabowo subianto % anies baswedan , % ganjar pranowo % tt / tj , % prabowo subianto","berikut ini elektabilitas  capres di  provinsi indonesia dengan populasi pemilih  .  %  :   jawa barat  prabowo subianto  %  anies baswedan  ,  %  ganjar pranowo  %  tt / tj  ,  %    prabowo subianto","['berikut', 'ini', 'elektabilitas', 'capres', 'di', 'provinsi', 'indonesia', 'dengan', 'populasi', 'pemilih', '.', '%', ':', 'jawa', 'barat', 'prabowo', 'subianto', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
199,"Dengan demikian, sebesar 14,1 persen suara yang menyatakan tidak tahu atau tidak menjawab menjadi signifikan untuk menentukan keunggulan Ganjar terhadap Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dengan demikian , sebesar , persen suara yang menyatakan tidak tahu atau tidak menjawab menjadi signifikan untuk menentukan keunggulan ganjar terhadap anies baswedan . prabowo subianto","dengan demikian ,  sebesar  ,  persen suara yang menyatakan tidak tahu atau tidak menjawab menjadi signifikan untuk menentukan keunggulan ganjar terhadap anies baswedan .    prabowo subianto","['dengan', 'demikian', ',', 'sebesar', ',', 'persen', 'suara', 'yang', 'menyatakan', 'tidak', 'tahu', 'atau', 'tidak', 'menjawab', 'menjadi', 'signifikan', 'untuk', 'menentukan', 'keunggulan', 'ganjar', 'terhadap', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
200,"Sementara itu sebanyak 14,1 persen responden tidak tahu atau tidak menjawab.
""Jarak antara Ganjar dan Anies lebih dari 6 persen. Signifikan secara statistik, tetapi Ganjar belum memperoleh 50 persen,"" ucap Djayadi. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","sementara itu sebanyak , persen responden tidak tahu atau tidak menjawab . "" jarak antara ganjar dan anies lebih dari persen . signifikan secara statistik , tetapi ganjar belum memperoleh persen , "" ucap djayadi . prabowo subianto","sementara itu sebanyak  ,  persen responden tidak tahu atau tidak menjawab .   "" jarak antara ganjar dan anies lebih dari  persen .  signifikan secara statistik ,  tetapi ganjar belum memperoleh  persen ,  ""  ucap djayadi .    prabowo subianto","['sementara', 'itu', 'sebanyak', ',', 'persen', 'responden', 'tidak', 'tahu', 'atau', 'tidak', 'menjawab', '.', '``', 'jarak', 'antara', 'ganjar', 'dan', 'anies', 'lebih', 'dari', 'persen', '.', 'signifikan', 'secara', 'statistik', ',', 'tetapi', 'ganjar', 'belum', 'memperoleh', 'persen', ',', '``', 'ucap', 'djayadi', '.', 'prabowo', 'subianto']",Neutral,Neutral
201,"Ganjar Pranowo unggul dengan elektabilitas mencapai 46,7 persen, dan elektabilitas Anies Baswedan mencapai 39,2 persen.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","ganjar pranowo unggul dengan elektabilitas mencapai , persen , dan elektabilitas anies baswedan mencapai , persen . prabowo subianto","ganjar pranowo unggul dengan elektabilitas mencapai  ,  persen ,  dan elektabilitas anies baswedan mencapai  ,  persen .     prabowo subianto","['ganjar', 'pranowo', 'unggul', 'dengan', 'elektabilitas', 'mencapai', ',', 'persen', ',', 'dan', 'elektabilitas', 'anies', 'baswedan', 'mencapai', ',', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
202,"Pada simulasi tertutup dua nama antara mantan Gubernur DKI Jakarta Anies Baswedan melawan Gubernur Jawa Tengah Ganjar Pranowo,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","pada simulasi tertutup dua nama antara mantan gubernur dki jakarta anies baswedan melawan gubernur jawa tengah ganjar pranowo , prabowo subianto","pada simulasi tertutup dua nama antara mantan gubernur dki jakarta anies baswedan melawan gubernur jawa tengah ganjar pranowo ,     prabowo subianto","['pada', 'simulasi', 'tertutup', 'dua', 'nama', 'antara', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'melawan', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', ',', 'prabowo', 'subianto']",Neutral,Neutral
203,"LSI dalam surveinya membuat simulasi Ganjar vs Anies; Prabowo vs Anies; dan Ganjar vs Prabowo. Dari tiga simulasi tersebut, Prabowo selalu menang. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","lsi dalam surveinya membuat simulasi ganjar vs anies ; prabowo vs anies ; dan ganjar vs prabowo . dari tiga simulasi tersebut , prabowo selalu menang . prabowo subianto","lsi dalam surveinya membuat simulasi ganjar vs anies ;  prabowo vs anies ;  dan ganjar vs prabowo .  dari tiga simulasi tersebut ,  prabowo selalu menang .    prabowo subianto","['lsi', 'dalam', 'surveinya', 'membuat', 'simulasi', 'ganjar', 'vs', 'anies', ';', 'prabowo', 'vs', 'anies', ';', 'dan', 'ganjar', 'vs', 'prabowo', '.', 'dari', 'tiga', 'simulasi', 'tersebut', ',', 'prabowo', 'selalu', 'menang', '.', 'prabowo', 'subianto']",Neutral,Neutral
204,mengalahkan Ganjar Pranowo dan Anies Baswedan. Ketiganya disebut-sebut sebagai bacapres terkuat yang tersedia untuk publik. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto,mengalahkan ganjar pranowo dan anies baswedan . ketiganya disebut - sebut sebagai bacapres terkuat yang tersedia untuk publik . prabowo subianto,mengalahkan ganjar pranowo dan anies baswedan .  ketiganya disebut - sebut sebagai bacapres terkuat yang tersedia untuk publik .    prabowo subianto,"['mengalahkan', 'ganjar', 'pranowo', 'dan', 'anies', 'baswedan', '.', 'ketiganya', 'disebut', '-', 'sebut', 'sebagai', 'bacapres', 'terkuat', 'yang', 'tersedia', 'untuk', 'publik', '.', 'prabowo', 'subianto']",Neutral,Neutral
205,"Prabowo berada di atas Ganjar yang meraup dukungan sebanyak 22,8% dan Anies dengan 13,6% suara. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo berada di atas ganjar yang meraup dukungan sebanyak , % dan anies dengan , % suara . prabowo subianto","prabowo berada di atas ganjar yang meraup dukungan sebanyak  ,  %  dan anies dengan  ,  %  suara .    prabowo subianto","['prabowo', 'berada', 'di', 'atas', 'ganjar', 'yang', 'meraup', 'dukungan', 'sebanyak', ',', '%', 'dan', 'anies', 'dengan', ',', '%', 'suara', '.', 'prabowo', 'subianto']",Neutral,Neutral
206,"Sementara itu, Gubernur Jawa Tengah, Ganjar Pranowo berlatar belakang kepala daerah dan Mantan Gubernur DKI Jakarta Anies Baswedan memiliki latar belakang sebagai akademisi dan kepala daerah. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","sementara itu , gubernur jawa tengah , ganjar pranowo berlatar belakang kepala daerah dan mantan gubernur dki jakarta anies baswedan memiliki latar belakang sebagai akademisi dan kepala daerah . prabowo subianto","sementara itu ,  gubernur jawa tengah ,  ganjar pranowo berlatar belakang kepala daerah dan mantan gubernur dki jakarta anies baswedan memiliki latar belakang sebagai akademisi dan kepala daerah .    prabowo subianto","['sementara', 'itu', ',', 'gubernur', 'jawa', 'tengah', ',', 'ganjar', 'pranowo', 'berlatar', 'belakang', 'kepala', 'daerah', 'dan', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'memiliki', 'latar', 'belakang', 'sebagai', 'akademisi', 'dan', 'kepala', 'daerah', '.', 'prabowo', 'subianto']",Neutral,Neutral
207,"@KakekHalal @prabowo Harussss.... 
Yg sepuh harus ngawal yg msi enerjik dan kuat fisik... 

Jika wowo tetep ngotot no 1
Biar Ganjar-Anies waelah..",harussss . . . . yang sepuh harus ngawal yang msi enerjik dan kuat fisik . . . jika wowo tetap ngotot no biar ganjar - anies waelah . .,harussss .  .  .  .   yg sepuh harus ngawal yg msi enerjik dan kuat fisik .  .  .    jika wowo tetep ngotot no  biar ganjar - anies waelah .  .,"['harus', '.', '.', '.', '.', 'yang', 'sepuh', 'harus', 'ngawal', 'yang', 'msi', 'enerjik', 'dan', 'kuat', 'fisik', '.', '.', '.', 'jika', 'wowo', 'tetap', 'ngotot', 'no', 'biar', 'ganjar', '-', 'anies', 'waelah', '.', '.']",Neutral,Neutral
208,"Melihat perkembangan politik terkini, muncul nama Ustad Abdul Somad (UAS) sebagai kuda hitam penyeimbang kemungkinan gabungnya koalisi besar Prabowo-Ganjar. Siapakah pasangan Anies paling tokcer untuk menang menurut Anda?","melihat perkembangan politik terkini , muncul nama ustad abdul somad ( uas ) sebagai kuda hitam penyeimbang kemungkinan gabungnya koalisi besar prabowo - ganjar . siapakah pasangan anies paling tokcer untuk menang menurut anda ?","melihat perkembangan politik terkini ,  muncul nama ustad abdul somad  ( uas )  sebagai kuda hitam penyeimbang kemungkinan gabungnya koalisi besar prabowo - ganjar .  siapakah pasangan anies paling tokcer untuk menang menurut anda ?","['melihat', 'perkembangan', 'politik', 'terkini', ',', 'muncul', 'nama', 'ustad', 'abdul', 'somad', '(', 'uas', ')', 'sebagai', 'kuda', 'hitam', 'penyeimbang', 'kemungkinan', 'gabungnya', 'koalisi', 'besar', 'prabowo', '-', 'ganjar', '.', 'siapakah', 'pasangan', 'anies', 'paling', 'tokcer', 'untuk', 'menang', 'menurut', 'anda', '?']",Neutral,Neutral
209,"Kemudian, dalam simulasi tertutup empat nama, Prabowo Subianto tetap unggul dengan elektabilitas mencapai 33,1 persen, Ganjar Pranowo 31,8 persen, dan Anies Baswedan 25,3 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","kemudian , dalam simulasi tertutup empat nama , prabowo subianto tetap unggul dengan elektabilitas mencapai , persen , ganjar pranowo , persen , dan anies baswedan , persen . prabowo subianto","kemudian ,  dalam simulasi tertutup empat nama ,  prabowo subianto tetap unggul dengan elektabilitas mencapai  ,  persen ,  ganjar pranowo  ,  persen ,  dan anies baswedan  ,  persen .    prabowo subianto","['kemudian', ',', 'dalam', 'simulasi', 'tertutup', 'empat', 'nama', ',', 'prabowo', 'subianto', 'tetap', 'unggul', 'dengan', 'elektabilitas', 'mencapai', ',', 'persen', ',', 'ganjar', 'pranowo', ',', 'persen', ',', 'dan', 'anies', 'baswedan', ',', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
210,"Lebih lanjut, pada simulasi tertutup 10 nama, elektabilitas Prabowo mencapai 28,3 persen, Ganjar sebesar 27,3 persen, dan Anies Baswedan 21 persen. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","lebih lanjut , pada simulasi tertutup nama , elektabilitas prabowo mencapai , persen , ganjar sebesar , persen , dan anies baswedan persen . prabowo subianto","lebih lanjut ,  pada simulasi tertutup  nama ,  elektabilitas prabowo mencapai  ,  persen ,  ganjar sebesar  ,  persen ,  dan anies baswedan  persen .    prabowo subianto","['lebih', 'lanjut', ',', 'pada', 'simulasi', 'tertutup', 'nama', ',', 'elektabilitas', 'prabowo', 'mencapai', ',', 'persen', ',', 'ganjar', 'sebesar', ',', 'persen', ',', 'dan', 'anies', 'baswedan', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
211,Hasil survei Lembaga Survei Indonesia (LSI) terbaru menunjukkan elektabilitas Menteri Pertahanan Prabowo Subianto mampu mengalahkan Ganjar Pranowo dan Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto,hasil survei lembaga survei indonesia ( lsi ) terbaru menunjukkan elektabilitas menteri pertahanan prabowo subianto mampu mengalahkan ganjar pranowo dan anies baswedan . prabowo subianto,hasil survei lembaga survei indonesia  ( lsi )  terbaru menunjukkan elektabilitas menteri pertahanan prabowo subianto mampu mengalahkan ganjar pranowo dan anies baswedan .    prabowo subianto,"['hasil', 'survei', 'lembaga', 'survei', 'indonesia', '(', 'lsi', ')', 'terbaru', 'menunjukkan', 'elektabilitas', 'menteri', 'pertahanan', 'prabowo', 'subianto', 'mampu', 'mengalahkan', 'ganjar', 'pranowo', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
212,Survei LSI: Prabowo Berpotensi Menang Pilpres 2024 Lawan Ganjar &amp; Anies https://t.co/MgdNamqZIi #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto,survei lsi : prabowo berpotensi menang pilpres lawan ganjar & amp ; anies prabowo subianto,survei lsi :  prabowo berpotensi menang pilpres  lawan ganjar  & amp ;  anies    prabowo subianto,"['survei', 'lsi', ':', 'prabowo', 'berpotensi', 'menang', 'pilpres', 'lawan', 'ganjar', '&', 'amp', ';', 'anies', 'prabowo', 'subianto']",Neutral,Neutral
213,"Adapun, Prabowo unggul baik ketika dihadapkan dengan Ganjar atau Anies dalam simulasi head to head. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","adapun , prabowo unggul baik ketika dihadapkan dengan ganjar atau anies dalam simulasi head tapi head . prabowo subianto","adapun ,  prabowo unggul baik ketika dihadapkan dengan ganjar atau anies dalam simulasi head to head .    prabowo subianto","['adapun', ',', 'prabowo', 'unggul', 'baik', 'ketika', 'dihadapkan', 'dengan', 'ganjar', 'atau', 'anies', 'dalam', 'simulasi', 'head', 'tapi', 'head', '.', 'prabowo', 'subianto']",Neutral,Neutral
214,"Prabowo kokoh di urutan pertama dengan 24,5%, sementara Ganjar di angka 22,8% dan Anies dengan 13,6%. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","prabowo kokoh di urutan pertama dengan , % , sementara ganjar di angka , % dan anies dengan , % . prabowo subianto","prabowo kokoh di urutan pertama dengan  ,  %  ,  sementara ganjar di angka  ,  %  dan anies dengan  ,  %  .    prabowo subianto","['prabowo', 'kokoh', 'di', 'urutan', 'pertama', 'dengan', ',', '%', ',', 'sementara', 'ganjar', 'di', 'angka', ',', '%', 'dan', 'anies', 'dengan', ',', '%', '.', 'prabowo', 'subianto']",Neutral,Neutral
215,Kenaikan ini sejalan dengan elektabilitas Prabowo pada Mei 2023 yang melambung meninggalkan Ganjar dan mantan Gubernur Jakarta Anies Baswedan.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto,kenaikan ini sejalan dengan elektabilitas prabowo pada mei yang melambung meninggalkan ganjar dan mantan gubernur jakarta anies baswedan . prabowo subianto,kenaikan ini sejalan dengan elektabilitas prabowo pada mei  yang melambung meninggalkan ganjar dan mantan gubernur jakarta anies baswedan .     prabowo subianto,"['kenaikan', 'ini', 'sejalan', 'dengan', 'elektabilitas', 'prabowo', 'pada', 'mei', 'yang', 'melambung', 'meninggalkan', 'ganjar', 'dan', 'mantan', 'gubernur', 'jakarta', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
216,"Sementara itu, Ganjar serta mantan Gubernur DKI Jakarta Anies Baswedan di posisi kedua dan ketiga, dengan masing-masing perolehan elektabilitas berada pada angka 22,8% dan 13,6%. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","sementara itu , ganjar serta mantan gubernur dki jakarta anies baswedan di posisi kedua dan ketiga , dengan masing - masing perolehan elektabilitas berada pada angka , % dan , % . prabowo subianto","sementara itu ,  ganjar serta mantan gubernur dki jakarta anies baswedan di posisi kedua dan ketiga ,  dengan masing - masing perolehan elektabilitas berada pada angka  ,  %  dan  ,  %  .    prabowo subianto","['sementara', 'itu', ',', 'ganjar', 'serta', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'di', 'posisi', 'kedua', 'dan', 'ketiga', ',', 'dengan', 'masing', '-', 'masing', 'perolehan', 'elektabilitas', 'berada', 'pada', 'angka', ',', '%', 'dan', ',', '%', '.', 'prabowo', 'subianto']",Neutral,Neutral
217,"@KakekHalal @HannasRahmat @prabowo Prabowo Ganjar
Ganjar Prabowo
Anies otowe sumur resapan
Tengelam",prabowo ganjar ganjar prabowo anies otowe sumur resapan tengelam,prabowo ganjar ganjar prabowo anies otowe sumur resapan tengelam,"['prabowo', 'ganjar', 'ganjar', 'prabowo', 'anies', 'otowe', 'sumur', 'resapan', 'tengelam']",Neutral,Neutral
218,"#GanjarMenangTotal
Survei SMRC: Elektabilitas Ganjar Unggul dari Prabowo dan Anies di Kalangan Pemilih Kritis

Hasil survei Saiful Mujani Research and Consulting (SMRC) pada 23-24 Mei 2023 menunjukkan, elektabilitas @ganjarpranowo dan Prabowo Subianto naik di kalangan pemilih kritis.

Survei tersebut menunjukkan bahwa elektabilitas Ganjar naik dari 31,1 persen menjadi 35,9 persen pada periode yang sama.

Demikian juga dengan Prabowo yang naik dari 29,7 persen menjadi 32,8 persen.

Sementara itu, dalam lima bulan terakhir, suara Anies merosot dari 29,7 persen menjadi 20,1 persen.","survei smrc : elektabilitas ganjar unggul dari prabowo dan anies di kalangan pemilih kritis hasil survei saiful mujani research and consulting ( smrc ) pada - mei menunjukkan , elektabilitas dan prabowo subianto naik di kalangan pemilih kritis . survei tersebut menunjukkan bahwa elektabilitas ganjar naik dari , persen menjadi , persen pada periode yang sama . demikian juga dengan prabowo yang naik dari , persen menjadi , persen . sementara itu , dalam lima bulan terakhir , suara anies merosot dari , persen menjadi , persen .","survei smrc :  elektabilitas ganjar unggul dari prabowo dan anies di kalangan pemilih kritis  hasil survei saiful mujani research and consulting  ( smrc )  pada  -  mei  menunjukkan ,  elektabilitas  dan prabowo subianto naik di kalangan pemilih kritis .   survei tersebut menunjukkan bahwa elektabilitas ganjar naik dari  ,  persen menjadi  ,  persen pada periode yang sama .   demikian juga dengan prabowo yang naik dari  ,  persen menjadi  ,  persen .   sementara itu ,  dalam lima bulan terakhir ,  suara anies merosot dari  ,  persen menjadi  ,  persen .","['survei', 'smrc', ':', 'elektabilitas', 'ganjar', 'unggul', 'dari', 'prabowo', 'dan', 'anies', 'di', 'kalangan', 'pemilih', 'kritis', 'hasil', 'survei', 'saiful', 'mujani', 'research', 'and', 'consulting', '(', 'smrc', ')', 'pada', '-', 'mei', 'menunjukkan', ',', 'elektabilitas', 'dan', 'prabowo', 'subianto', 'naik', 'di', 'kalangan', 'pemilih', 'kritis', '.', 'survei', 'tersebut', 'menunjukkan', 'bahwa', 'elektabilitas', 'ganjar', 'naik', 'dari', ',', 'persen', 'menjadi', ',', 'persen', 'pada', 'periode', 'yang', 'sama', '.', 'demikian', 'juga', 'dengan', 'prabowo', 'yang', 'naik', 'dari', ',', 'persen', 'menjadi', ',', 'persen', '.', 'sementara', 'itu', ',', 'dalam', 'lima', 'bulan', 'terakhir', ',', 'suara', 'anies', 'merosot', 'dari', ',', 'persen', 'menjadi', ',', 'persen', '.']",Neutral,Neutral
219,"Banten
Prabowo Subianto: 48,2 persen
Anies Baswedan: 17,5 persen
Ganjar Pranowo: 4,3 persen
TT/TJ: 30 persen #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","banten prabowo subianto : , persen anies baswedan : , persen ganjar pranowo : , persen tt / tj : persen prabowo subianto","banten prabowo subianto :   ,  persen anies baswedan :   ,  persen ganjar pranowo :   ,  persen tt / tj :   persen   prabowo subianto","['banten', 'prabowo', 'subianto', ':', ',', 'persen', 'anies', 'baswedan', ':', ',', 'persen', 'ganjar', 'pranowo', ':', ',', 'persen', 't', '/', 'tj', ':', 'persen', 'prabowo', 'subianto']",Neutral,Neutral
220,"Tiga kandidat capres itu yakni Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tiga kandidat capres itu yakni prabowo subianto , ganjar pranowo , dan anies baswedan . prabowo subianto","tiga kandidat capres itu yakni prabowo subianto ,  ganjar pranowo ,  dan anies baswedan .    prabowo subianto","['tiga', 'kandidat', 'capres', 'itu', 'yakni', 'prabowo', 'subianto', ',', 'ganjar', 'pranowo', ',', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
221,"Ganjar Pranowo di posisi dua dengan angka 31,9 persen, dan Anies Baswedan di angka 20,8 persen.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","ganjar pranowo di posisi dua dengan angka , persen , dan anies baswedan di angka , persen . prabowo subianto","ganjar pranowo di posisi dua dengan angka  ,  persen ,  dan anies baswedan di angka  ,  persen .    prabowo subianto","['ganjar', 'pranowo', 'di', 'posisi', 'dua', 'dengan', 'angka', ',', 'persen', ',', 'dan', 'anies', 'baswedan', 'di', 'angka', ',', 'persen', '.', 'prabowo', 'subianto']",Neutral,Neutral
222,"Hasil survei Lingkaran Survei Indonesia (LSI) Denny JA terbaru, elektabilitas Prabowo Subianto mengalahkan dua kadidat capres Ganjar Pranowo dan Anies Baswedan.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","hasil survei lingkaran survei indonesia ( lsi ) denny saja terbaru , elektabilitas prabowo subianto mengalahkan dua kadidat capres ganjar pranowo dan anies baswedan . prabowo subianto","hasil survei lingkaran survei indonesia  ( lsi )  denny ja terbaru ,  elektabilitas prabowo subianto mengalahkan dua kadidat capres ganjar pranowo dan anies baswedan .    prabowo subianto","['hasil', 'survei', 'lingkaran', 'survei', 'indonesia', '(', 'lsi', ')', 'denny', 'saja', 'terbaru', ',', 'elektabilitas', 'prabowo', 'subianto', 'mengalahkan', 'dua', 'kadidat', 'capres', 'ganjar', 'pranowo', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
223,"Kemudian Ganjar dan Anies di Banten masing-masing meraih 4,3% dan 17,5%. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","kemudian ganjar dan anies di banten masing - masing meraih , % dan , % . prabowo subianto","kemudian ganjar dan anies di banten masing - masing meraih  ,  %  dan  ,  %  .    prabowo subianto","['kemudian', 'ganjar', 'dan', 'anies', 'di', 'banten', 'masing', '-', 'masing', 'meraih', ',', '%', 'dan', ',', '%', '.', 'prabowo', 'subianto']",Neutral,Neutral
