,Date,User,Tweet,Hashtags,Like,Retweet,Reply,text_clean,text_preprocessed,Result Prediction
4647,2023-01-01,VAwinawan,Ganjar layak dan pantas jadi presiden #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/ieR9IbRRpS,"['ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,0,ganjar layak dan pantas jadi presiden pranowo,"['ganjar', 'layak', 'presiden', 'pranowo']",Positive
4648,2023-01-01,Mackenz514,Presiden Jokowi membangun Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/ikpdeqBSXe,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi membangun indonesia,"['presiden', 'jokowi', 'membangun', 'indonesia']",Positive
4649,2023-01-01,Mackenz514,Presiden Jokowi memajukan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/fk0AvPDjix,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",0,0,0,presiden jokowi memajukan indonesia,"['presiden', 'jokowi', 'memajukan', 'indonesia']",Positive
4650,2023-01-01,PartaiSocmed,"Dengan dicabutnya PPKM oleh Presiden ini marilah kita kenang sejenak saudara, orang tua, anak, dan teman2 kita yg tidak berhasil melewati pandemi yg dahsyat ini. Semoga mereka diberi tempat yg terbaik dan bagi kita yg berhasil selamat diberi kekuatan. https://t.co/i0rvHWeg40",,224,85,16,dengan dicabutnya ppkm oleh presiden ini marilah kita kenang sejenak saudara orang tua anak dan teman kita yang tidak berhasil melewati pandemi yang dahsyat ini semoga mereka diberi tempat yang terbaik dan bagi kita yang berhasil selamat diberi kekuatan,"['dicabutnya', 'ppkm', 'presiden', 'marilah', 'kenang', 'saudara', 'orang', 'tua', 'anak', 'teman', 'berhasil', 'melewati', 'pandemi', 'dahsyat', 'semoga', 'terbaik', 'berhasil', 'selamat', 'kekuatan']",Positive
4651,2023-01-01,Mackenz514,Presiden Jokowi mantap #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/QO1E8gBZDU,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi mantap,"['presiden', 'jokowi', 'mantap']",Positive
4652,2023-01-01,15_angka,@Mdy_Asmara1701 Selamat menjadi presiden dunia maya ya,,0,0,0,asmara selamat menjadi presiden dunia maya ya,"['asmara', 'selamat', 'presiden', 'dunia', 'maya', 'ya']",Positive
4653,2023-01-01,GANJARMANIA_JBI,Ganjar layak dan pantas jadi presiden #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/LrpqF7V7tE,"['ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,1,ganjar layak dan pantas jadi presiden pranowo,"['ganjar', 'layak', 'presiden', 'pranowo']",Positive
4654,2023-01-01,Anak_sanmol,Revisi KUHP tidak membatasi kritik dan membuat presiden anti kiritik #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum https://t.co/Br3iMTj6FA,"['DukungPengesahanKUHP', 'KUHPKemajuanIndonesia', 'LangkahBesarBangsaUntukKUHP', 'KUHPReformasiHukum']",0,0,0,revisi kuhp tidak membatasi kritik dan membuat presiden anti kiritik,"['revisi', 'kuhp', 'membatasi', 'kritik', 'presiden', 'anti', 'kiritik']",Neutral
4655,2023-01-01,Mackenz514,Presiden Jokowi mantap #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/9LAKwYW8Dc,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi mantap,"['presiden', 'jokowi', 'mantap']",Positive
4656,2023-01-01,Mackenz514,Presiden Jokowi membangun Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/sMTLeCjY3j,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi membangun indonesia,"['presiden', 'jokowi', 'membangun', 'indonesia']",Positive
4657,2023-01-01,Mackenz514,Indonesia Maju bersama Presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/iIvpTwHsaW,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,indonesia maju bersama presiden jokowi,"['indonesia', 'maju', 'presiden', 'jokowi']",Positive
4658,2023-01-01,GANJARMANIA_JBI,"Ganjar memang cocok dan terbaik untuk menjadi calon presiden 2024
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/KZEjEmdepF","['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,0,ganjar memang cocok dan terbaik untuk menjadi calon presiden pranowo,"['ganjar', 'cocok', 'terbaik', 'calon', 'presiden', 'pranowo']",Positive
4659,2023-01-01,Mackenz514,Presiden Jokowi membangun Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/7gbAd26Chc,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiBapakInfrastruktur', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi membangun indonesia,"['presiden', 'jokowi', 'membangun', 'indonesia']",Positive
4660,2023-01-01,GANJARMANIA_JBI,Elektabilitas Ganjar selalu unggul untuk menjadi calon presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/YjHYxqttvW,"['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,0,elektabilitas ganjar selalu unggul untuk menjadi calon presiden pranowo,"['elektabilita', 'ganjar', 'unggul', 'calon', 'presiden', 'pranowo']",Positive
4661,2023-01-01,Anak_sanmol,Pahami isu krusial UU KUHP terkait penghinaan presiden! #DukungPengesahanKUHP #KUHPKemajuanIndonesia #LangkahBesarBangsaUntukKUHP #KUHPReformasiHukum https://t.co/BDkfHGDoCV,"['DukungPengesahanKUHP', 'KUHPKemajuanIndonesia', 'LangkahBesarBangsaUntukKUHP', 'KUHPReformasiHukum']",0,0,0,pahami isu krusial uu kuhp terkait penghinaan presiden,"['pahami', 'isu', 'krusial', 'uu', 'kuhp', 'terkait', 'penghinaan', 'presiden']",Neutral
4662,2023-01-01,GANJARMANIA_JBI,Kita kawal Pak Ganjar Pranowo sampai jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat https://t.co/m5bb0z1V93,"['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'capres2024', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat']",0,0,0,kita kawal pak ganjar pranowo sampai jadi presiden pranowo,"['kawal', 'ganjar', 'pranowo', 'presiden', 'pranowo']",Positive
4663,2023-01-01,coleneescudero,Presiden Jokowi pemimpin yang selalu memiliki ide ide cemerlang #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi #JokowiBapakInfrastruktur https://t.co/lEzSyO1E4o,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi pemimpin yang selalu memiliki ide ide cemerlang,"['presiden', 'jokowi', 'pemimpin', 'memiliki', 'ide', 'ide', 'cemerlang']",Positive
4664,2023-01-01,coleneescudero,Presiden Jokowi serahkan bantuan alat lab pertanian ke senegal #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/hUh67Xy7J9,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi serahkan bantuan alat lab pertanian ke senegal,"['presiden', 'jokowi', 'serahkan', 'bantuan', 'alat', 'lab', 'pertanian', 'seneg']",Positive
4665,2023-01-01,coleneescudero,Presiden Jokowi buka peluang investasi dan lapngan kerja bidang angkutan udara #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/diU3ne0fvl,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi buka peluang investasi dan lapngan kerja bidang angkutan udara,"['presiden', 'jokowi', 'buka', 'peluang', 'investasi', 'lapngan', 'kerja', 'bidang', 'angkutan', 'udara']",Neutral
4666,2023-01-01,coleneescudero,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi #JokowiBapakInfrastruktur https://t.co/hApQjqE93s,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4667,2023-01-01,Abdulmt91,1 Januari 1956 - Hatta mengundurkan diri sebagai wakil presiden. Kursi Wapres RI kosong hingga tahun 1973. #BackToThePast,['BackToThePast'],0,0,0,januari hattamengundurkan diri sebagaiwakil presiden kursi wapres ri kosong hinggatahun,"['januari', 'hattamengundurkan', 'sebagaiwakil', 'presiden', 'kursi', 'wapr', 'ri', 'kosong', 'hinggatahun']",Neutral
4668,2023-01-01,Jun24880883,"@FirzaHusain Jakarta saja hancur di buat apalagi klo mau jadi presiden, hancur sehancur hancurnya Indonesia 🤣🤣🤣",,0,0,0,jakarta saja hancur di buat apalagi kalo mau jadi presiden hancur sehancur hancurnya indonesia,"['jakarta', 'hancur', 'kalo', 'presiden', 'hancur', 'sehancur', 'hancurnya', 'indonesia']",Positive
4669,2023-01-01,qentrunx,Bung Karno Presiden pertama yang seneng kawin 🙈 https://t.co/QuSBzY4tLH,,1,1,0,bung karno presiden pertama yang senang kawin,"['karno', 'presiden', 'senang', 'kawin']",Positive
4670,2023-01-01,EdiManik11,"@MARQUEZ__93 1000 % pasti Megawati Soekarno Putri memilih Ganjar Pranowo menjadi Capres 2024, dan Semoga Ganjar Pranowo menjadi Presiden Tahun 2024",,1,0,1,pasti megawati soekarno putri memilih ganjar pranowo menjadi capres dan semoga ganjar pranowo menjadi presiden tahun,"['megawati', 'soekarno', 'putri', 'memilih', 'ganjar', 'pranowo', 'capr', 'semoga', 'ganjar', 'pranowo', 'presiden']",Positive
4671,2023-01-01,sagnewoi,Tutorial tinggi pak 😂 https://t.co/Pv2iynLxLQ,,0,0,0,tutorial tinggi pak,['tutori'],Neutral
4672,2023-01-01,HeriSuwondo2,"Dulu Presiden Gusdur sebelum dipaksa mundur juga dituduh selingkuh dgn wanita entah berantah? Skrg lbh gila lagi, Anies yg masih mjd balon Capres 2024 sudah difitnah selingkuh dgn seorang janda artis? Setelah reformasi bangkitnya kembali kaum berpaham komunis tak terbantahkan bro",,5,0,0,dulu presiden gusdur sebelum dipaksa mundur juga dituduh selingkuh dengan wanita entah berantah sekarang lebih gila lagi anies yang masih mjd balon capres sudah difitnah selingkuh dengan seorang janda artis setelah reformasi bangkitnya kembali kaum berpaham komunis tak terbantahkan bro,"['presiden', 'gusdur', 'dipaksa', 'mundur', 'dituduh', 'selingkuh', 'wanita', 'berantah', 'gila', 'ani', 'mjd', 'balon', 'capr', 'difitnah', 'selingkuh', 'janda', 'arti', 'reformasi', 'bangkitnya', 'kaum', 'berpaham', 'komuni', 'terbantahkan', 'bro']",Neutral
4673,2023-01-01,Firmansyahsima,Presiden Jokowi tunjuk Wapres pimpin Badan Pengarah percepatan Pembangunan Otsus Papua https://t.co/z7MTd1wkZK,,0,0,0,presiden jokowi tunjuk wapres pimpin badan pengarah percepatan pembangunan otsus papua,"['presiden', 'jokowi', 'wapr', 'pimpin', 'badan', 'pengarah', 'percepatan', 'pembangunan', 'otsu', 'papua']",Neutral
4674,2023-01-01,Cacaaa82324482,"Di era Anies, anggaran DKI tidak transparan, masyarakat Sulawesi barat menolak Anies jadi presiden

#HTIFPIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesBaswedan
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies
#AniesDidukungKoruptor
#AniesPendukungKhilafah https://t.co/kH3MlFwnys","['HTIFPIDukungAnies', 'AniesDidukungKHILAFAH', 'AniesNasdemOut', 'TenggelamkanAniesBaswedan', 'TenggelamkanPartaiNasdem', 'GoodByeNasdemAnies', 'AniesDidukungKoruptor', 'AniesPendukungKhilafah']",0,0,0,di era anies anggaran dki tidak transparan masyarakat sulawesi barat menolak anies jadi presiden,"['era', 'ani', 'anggaran', 'dki', 'transparan', 'masyarakat', 'sulawesi', 'barat', 'menolak', 'ani', 'presiden']",Positive
4675,2023-01-01,MartinusButarb1,"Artinya hanya utk mengganti nomor UU ?

Presiden bukan hanya sdh melecehkan MK, tapi juga menghina rakyat &amp; konstitusi.

Pengacara Penggugat: Isi Perppu Sama dengan UU Ciptaker https://t.co/vPa1C0twwd",,8,4,0,artinya hanya untuk mengganti nomor uu presiden bukan hanya sudah melecehkan maka tapi juga menghina rakyat amp konstitusi pengacara penggugat isi perppu sama dengan uu ciptaker,"['mengganti', 'nomor', 'uu', 'presiden', 'melecehkan', 'menghina', 'rakyat', 'amp', 'konstitusi', 'pengacara', 'penggugat', 'isi', 'perppu', 'uu', 'ciptak']",Neutral
4676,2023-01-01,T4npa4ran,"Meskipun PPKM telah dicabut secara resmi oleh pemerintahan Presiden @jokowi , namun soal bansos tidak ikut dicabut. https://t.co/A5pAyMEYYI",,12,3,0,meskipun ppkm telah dicabut secara resmi oleh pemerintahan presiden namun soal bansos tidak ikut dicabut,"['ppkm', 'dicabut', 'resmi', 'pemerintahan', 'presiden', 'banso', 'dicabut']",Positive
4677,2023-01-01,B171Jakarta,"@sehat_roemah Ngak mau jadi apa apa, sdh jadi Presiden MoM hajj 🙏🤣",,0,0,1,roemah enggak mau jadi apa apa sudah jadi presiden mom hajj,"['roemah', 'presiden', 'mom', 'hajj']",Positive
4678,2023-01-01,TGandawanX,"@CNNIndonesia Aksi Begal Hukum oleh Presiden.
Kalau @DPR_RI dan @DPDRI berdiam diri, maka tegas dan jelas, harus ada sikap dari rakyat untuk Pemilu 2024. https://t.co/4ZEngzpbPv",,0,0,0,aksi begal hukum oleh presiden kalau ri dan berdiam diri maka tegas dan jelas harus ada sikap dari rakyat untuk pemilu,"['aksi', 'begal', 'hukum', 'presiden', 'ri', 'berdiam', 'sikap', 'rakyat', 'pemilu']",Negative
4679,2023-01-01,JustOrdinay,@Mdy_Asmara1701 subhanallah. begitu bijak nya presiden @jokowi memberi gelar kepada Alm. yang tidak dilakukan presiden2 pendahulunyA,,0,0,0,asmara subhanallah begitu bijak nya presiden memberi gelar kepada almarhum yang tidak dilakukan presiden pendahulunya,"['asmara', 'subhanallah', 'bijak', 'nya', 'presiden', 'gelar', 'almarhum', 'presiden', 'pendahulunya']",Positive
4680,2023-01-01,aryakusuma1707,@ruhutsitompul @angedespoir5 @aniesbaswedan  bagusnya jadi Presiden Petamburan saja bang. MERDEKA 💪💪🇮🇩,,1,0,0,bagusnya jadi presiden petamburan saja bang merdeka,"['bagusnya', 'presiden', 'petamburan', 'bang', 'merdeka']",Positive
4681,2023-01-01,tweetmembina,Sukan : Bekas Presiden Kesatuan Ragbi Malaysia Abd Jalil Borhanuddin meninggal dunia https://t.co/LAyinjusPQ,,0,0,0,sukan bekas presiden kesatuan ragbi malaysia abd jalil borhanuddin meninggal dunia,"['sukan', 'beka', 'presiden', 'kesatuan', 'ragbi', 'malaysia', 'abd', 'jalil', 'borhanuddin', 'meningg', 'dunia']",Neutral
4682,2023-01-01,candrawatiX,@OposisiCerdas Bahkan presiden az gak amanah sama aturannya sendiri 😤😔😏,,1,0,0,bahkan presiden az enggak amanah sama aturannya sendiri,"['presiden', 'az', 'amanah', 'aturannya']",Neutral
4683,2023-01-01,YASOzatulo,"@HelmiFelis_ Bukannya yg ngebet jadi presiden itu yg lagi safari dimana? Blm aja jd calon udah ngomong² "" SIAPA PRESIDENNYA? APA PARTAINYA?"" hahaha",,0,0,0,bukannya yang ngebet jadi presiden itu yang lagi safari dimana belum saja jadi calon sudah mengomong siapa presidennya apa partainya hahaha,"['ngebet', 'presiden', 'safari', 'dimana', 'calon', 'mengomong', 'presidennya', 'partainya', 'hahaha']",Positive
4684,2023-01-01,NeaMohamed,"@ShahirahAsarud1 @soldaduMY @mkini_bm Betul tu makcik, presiden sembah dapig nk bg dapig sembelih umno👍",,0,0,0,bm betul itu makcik presiden sembah dapig nk bang dapig sembelih umno,"['bm', 'makcik', 'presiden', 'sembah', 'dapig', 'nk', 'bang', 'dapig', 'sembelih', 'umno']",Positive
4685,2023-01-01,Denny_baru,@MARQUEZ__93 @musniumar Sepertinya Walikota Semarang belum layak menggantikan pak Ganjar kalau jd presiden. Berarti calon terkuat Jateng 1 masih mas @gibran_tweet,,1,0,0,sepertinya walikota semarang belum layak menggantikan pak ganjar kalau jadi presiden berarti calon terkuat jateng masih mas tweet,"['walikota', 'semarang', 'layak', 'menggantikan', 'ganjar', 'presiden', 'calon', 'terkuat', 'jateng', 'ma', 'tweet']",Positive
4686,2023-01-01,AkbarArsyad,"@FirzaHusain Terserah lo, yg penting anies presiden Indonesia, haaaaa",,0,0,0,terserah lo yang penting anies presiden indonesia haaaaa,"['terserah', 'lo', 'ani', 'presiden', 'indonesia', 'haaaaa']",Neutral
4687,2023-01-01,indozonemedia,"Presiden Jokowi mengungkapkan banyak hal yang bisa dikenang di sepanjang 2022. Mulai dari kenangan tentang kegembiraan, hingga hal-hal yang kurang menyenangkan.

https://t.co/wxrEhCLzTi",,1,0,0,presiden jokowi mengungkapkan banyak hal yang bisa dikenang di sepanjang mulai dari kenangan tentang kegembiraan hingga halhal yang kurang menyenangkan,"['presiden', 'jokowi', 'dikenang', 'kenangan', 'kegembiraan', 'halhal', 'menyenangkan']",Positive
4688,2023-01-01,yunaidi_indra,"Dengan responden hampir 160.000 orang, Anies dipilih 86,4% responden sebagai Presiden RI 2024-2029 https://t.co/LZLFGZyqra",,0,0,0,dengan responden hampir orang anies dipilih responden sebagai presiden ri,"['responden', 'orang', 'ani', 'dipilih', 'responden', 'presiden', 'ri']",Positive
4689,2023-01-01,HormatiPresiden,@rainstopswhen di Indonesia wendi digunakan untuk nama pria bukan nama wanita.,,0,0,0,di indonesia wendi digunakan untuk nama pria bukan nama wanita,"['indonesia', 'wendi', 'nama', 'pria', 'nama', 'wanita']",Neutral
4690,2023-01-01,RepelitaO,"Banjir di Semarang, Yan Harahap Sindir Ganjar Pranowo: ‘Mudah Diatasi Jika Gubernurnya Jadi Presiden Dulu’ https://t.co/mr3kcwMAiV",,0,0,0,banjir di semarang yan harahap sindir ganjar pranowo mudah diatasi jika gubernurnya jadi presiden dulu,"['banjir', 'semarang', 'yan', 'harahap', 'sindir', 'ganjar', 'pranowo', 'mudah', 'diatasi', 'gubernurnya', 'presiden']",Positive
4691,2023-01-01,Edymaull,"PJ DKI Jakarta, Heru Budi Mendaptkan Teguran Dari Presiden Agar Cepat Menyelesaikan Program ITF Sunter yang sempat Mangkrak Diera Anies Baswedan
#bapakpolitikidentitas #aniesbaswedan #aniesstopleader #aniesgabenerjakarta #waspadacapresradikal #nokhilafah #pilpres2024 https://t.co/TI6jF1xQNv","['bapakpolitikidentitas', 'aniesbaswedan', 'aniesstopleader', 'aniesgabenerjakarta', 'waspadacapresradikal', 'nokhilafah', 'pilpres2024']",0,0,0,pj dki jakarta heru budi mendaptkan teguran dari presiden agar cepat menyelesaikan program itf sunter yang sempat mangkrak diera anies baswedan,"['pj', 'dki', 'jakarta', 'heru', 'budi', 'mendaptkan', 'teguran', 'presiden', 'cepat', 'menyelesaikan', 'program', 'itf', 'sunter', 'mangkrak', 'diera', 'ani', 'baswedan']",Positive
4692,2023-01-01,ilusikmu,"@susipudjiastuti Presiden sudah tepat tidak memilih anda lagi. 
Selamat brkomplot dgn manusia2 skt hti😂",,0,0,1,presiden sudah tepat tidak memilih anda lagi selamat brkomplot dengan manusia sakit hti,"['presiden', 'memilih', 'selamat', 'brkomplot', 'manusia', 'sakit', 'hti']",Positive
4693,2023-01-01,9313Wak,"Sungguh jenius perancangan presiden kita ini, dia berhati kering &amp; bernyali gedhe untuk menyetop pengekportan barang"" mentah keluar negeri,,, lawan jgn tak lawan https://t.co/7AHXdcTIsS",,53,7,3,sungguh jenius perancangan presiden kita ini dia berhati kering amp bernyali gedhe untuk menyetop pengekportan barang mentah keluar negeri lawan jangan tak lawan,"['sungguh', 'jeniu', 'perancangan', 'presiden', 'berhati', 'kere', 'amp', 'bernyali', 'gedh', 'menyetop', 'pengekportan', 'barang', 'mentah', 'negeri', 'lawan', 'lawan']",Positive
4694,2023-01-01,m4s4g03s,"""Kegentingan adl hak subjektif Presiden."" https://t.co/5QijImfY1u https://t.co/DZxXoIIHPk",,0,0,0,kegentingan adalah hak subjektif presiden,"['kegentingan', 'hak', 'subjektif', 'presiden']",Positive
4695,2023-01-01,_oktorizal_,"Kayak gini mau dijadikan Presiden? GILA.!

. https://t.co/mFTrI15cTj",,2,0,0,kayak begini mau dijadikan presiden gila,"['kayak', 'dijadikan', 'presiden', 'gila']",Neutral
4696,2023-01-01,capreslebanon,"gapapadeh tiap hari mimpiin sifa juga, walupun itu bocah kek tai, drpd mimpiin orang meninggal atau yang serem-serem wkwkwk",,0,0,0,gapapadeh tiap hari mimpiin sifa juga walupun itu bocah kayak tahi daripada mimpiin orang meninggal atau yang seremserem wkwkwk,"['gapapadeh', 'mimpiin', 'sifa', 'walupun', 'bocah', 'kayak', 'tahi', 'mimpiin', 'orang', 'meningg', 'seremserem', 'wkwkwk']",Neutral
4697,2023-01-01,senna_tani,"@b_siebel @keuangannews_id Dan apa yang mereka perbuat sekarang bukan bar bar?
Hukum tdk berlaku kod penguasa
Semua dpt diatur dgn cuan
Pejabat2 dgn rekening gendut, padahal br menjabat, rakyat masih dijual jadi kuli kontrak ke negeri orang.
Bukan bar bar itu?
Get real Tuan.",,0,0,0,siebel id dan apa yang mereka perbuat sekarang bukan bar bar hukum tidak berlaku kod penguasa semua dapat diatur dengan cuan pejabat dengan rekening gendut padahal baru menjabat rakyat masih dijual jadi kuli kontrak ke negeri orang bukan bar bar itu get real tuan,"['siebel', 'id', 'perbuat', 'bar', 'bar', 'hukum', 'berlaku', 'kod', 'penguasa', 'diatur', 'cuan', 'pejabat', 'reken', 'gendut', 'menjabat', 'rakyat', 'dijual', 'kuli', 'kontrak', 'negeri', 'orang', 'bar', 'bar', 'get', 'real', 'tuan']",Positive
4698,2023-01-01,FSurganingtyas,Menurutku Surya Paloh itu pion pak presiden jokowi buat ngunci anies...🤣🤣🤣🤣🤣,,1,0,0,menurutku surya paloh itu pion pak presiden jokowi buat ngunci anies,"['menurutku', 'surya', 'paloh', 'pion', 'presiden', 'jokowi', 'ngunci', 'ani']",Positive
4699,2023-01-01,fadlidzon,"Kepedulian presiden Jokowi thd pembangunan layak diapresiasi. Bersama pekerja2 Bendungan Sukamahi dan Bendungan Ciawi, dua bendungan di Jawa Barat, untuk pengendalian banjir Jakarta. #BersamaJokowi #IndonesiaMaju 
https://t.co/Q6WVaxBfgI","['BersamaJokowi', 'IndonesiaMaju']",0,0,0,kepedulian presiden jokowi thd pembangunan layak diapresiasi bersama pekerja bendungan sukamahi dan bendungan ciawi dua bendungan di jawa barat untuk pengendalian banjir jakarta,"['kepedulian', 'presiden', 'jokowi', 'thd', 'pembangunan', 'layak', 'diapresiasi', 'pekerja', 'bendungan', 'sukamahi', 'bendungan', 'ciawi', 'bendungan', 'jawa', 'barat', 'pengendalian', 'banjir', 'jakarta']",Positive
